nameseq,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,label
MT477862.1,0.19961854823010106,0.19999925768085422,0.19999999863625254,0.19999999999697043,0.1999999999999924,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT477885.1,0.1996181341637414,0.1999992536852938,0.19999999861732334,0.19999999999693033,0.19999999999999238,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT477903.1,0.1996179316922438,0.19999925204113278,0.1999999986141429,0.19999999999692278,0.19999999999999232,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT477904.1,0.19961822917008756,0.1999992539123824,0.1999999986174314,0.19999999999692683,0.19999999999999232,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT481927.1,0.19961796185022593,0.19999925283607492,0.19999999861499404,0.1999999999969252,0.19999999999999235,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT481928.1,0.19961861097950645,0.19999925415546063,0.19999999861621634,0.19999999999692442,0.19999999999999235,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT481929.1,0.19961861035736544,0.1999992582937985,0.1999999986373889,0.1999999999969716,0.19999999999999238,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT481930.1,0.19961916300702817,0.19999925859233925,0.19999999863753934,0.19999999999697116,0.19999999999999238,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT481931.1,0.19961888232375127,0.1999992584279526,0.1999999986382056,0.1999999999969756,0.1999999999999924,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT481932.1,0.19961852245362666,0.1999992580178819,0.19999999863689785,0.19999999999696616,0.19999999999999238,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT481933.1,0.19961851529918867,0.19999925803536742,0.19999999863719314,0.1999999999969696,0.19999999999999238,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT481934.1,0.19961859529594872,0.19999925797672577,0.19999999863684434,0.1999999999969685,0.19999999999999238,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT481936.1,0.1996187590159616,0.19999925634034546,0.19999999862384604,0.19999999999694956,0.1999999999999924,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT481992.1,0.19961874501961382,0.19999925583727127,0.1999999986232831,0.19999999999694917,0.1999999999999924,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT482110.1,0.19961995177027708,0.1999992561858533,0.1999999986141281,0.1999999999969189,0.19999999999999238,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT482111.1,0.19961868106451477,0.19999925690350717,0.1999999986311709,0.19999999999695497,0.19999999999999238,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT482113.1,0.19961826918472503,0.19999925293719933,0.19999999861294065,0.19999999999691118,0.1999999999999923,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT482114.1,0.19961837774113975,0.19999925338282007,0.19999999861132753,0.19999999999690618,0.1999999999999923,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT482115.1,0.19961822711167895,0.19999925311346692,0.19999999861436676,0.19999999999691837,0.1999999999999923,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT482116.1,0.19961799524851653,0.19999925314908043,0.199999998614803,0.19999999999692067,0.19999999999999232,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT482117.1,0.19961823830760217,0.19999925220338804,0.1999999986097933,0.19999999999691018,0.19999999999999232,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT482118.1,0.19961792692785396,0.19999925280892533,0.19999999861354442,0.19999999999692025,0.19999999999999235,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT482119.1,0.19961920924523827,0.19999925399530283,0.19999999861439738,0.19999999999691528,0.19999999999999232,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT482121.1,0.1996183572963118,0.19999925386541662,0.19999999861768358,0.19999999999692364,0.19999999999999232,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT482122.1,0.19961893166603004,0.19999926026024514,0.19999999864086376,0.19999999999697596,0.1999999999999924,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT482123.1,0.1996201946753494,0.1999992559769235,0.1999999986191455,0.19999999999693147,0.19999999999999232,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT482124.1,0.1996186291132823,0.19999925407071872,0.19999999861765447,0.19999999999693263,0.19999999999999235,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT482125.1,0.19961878796584276,0.199999254926603,0.19999999861917034,0.19999999999693485,0.19999999999999235,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT482126.1,0.1996182169315404,0.1999992537011904,0.19999999861687445,0.1999999999969313,0.19999999999999235,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT482127.1,0.19961883423286447,0.19999925485241649,0.19999999861862214,0.19999999999693485,0.19999999999999238,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT482128.1,0.1996186584101004,0.19999925849724942,0.19999999863839066,0.19999999999697532,0.1999999999999924,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT482129.1,0.19961819225803887,0.19999925381716555,0.19999999861585568,0.19999999999692483,0.19999999999999235,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT482130.1,0.19961825850525206,0.19999925380255792,0.19999999861559664,0.1999999999969233,0.19999999999999232,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT482131.1,0.1996186221539406,0.19999925914806357,0.19999999863842022,0.1999999999969706,0.1999999999999924,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT482132.1,0.19961855162244244,0.19999925812759312,0.1999999986373171,0.19999999999697252,0.19999999999999238,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT482133.1,0.1996271036601388,0.1999992774028048,0.1999999986776729,0.19999999999706622,0.19999999999999243,0.19999999999999982,0.19999999999999984,0.19999999999999984,0.19999999999999987,0.19999999999999987,0.19999999999999987,0.1999999999999999,1
MT482134.1,0.1996205538288398,0.19999926310295393,0.19999999864790433,0.19999999999700085,0.19999999999999252,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT482135.1,0.19961832483913383,0.19999925378522654,0.19999999861634427,0.19999999999692492,0.19999999999999232,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT482136.1,0.19962112438284485,0.19999925937286658,0.1999999986280907,0.19999999999694731,0.19999999999999238,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT482137.1,0.1996187346667811,0.1999992552308359,0.19999999862013698,0.19999999999693635,0.19999999999999235,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT482138.1,0.1996182372500144,0.19999925407244215,0.1999999986172588,0.19999999999692725,0.19999999999999235,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT482139.1,0.19961822816924912,0.19999925351049086,0.1999999986151957,0.19999999999691917,0.1999999999999923,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT482140.1,0.19961832595371454,0.1999992581614207,0.19999999863695075,0.19999999999696713,0.19999999999999238,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT482141.1,0.1996181829077298,0.19999925314307604,0.19999999861316986,0.1999999999969197,0.19999999999999232,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT482142.1,0.19961861933659722,0.19999925450358041,0.19999999861775125,0.19999999999693138,0.19999999999999235,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT482143.1,0.19962457059812777,0.19999926871465268,0.19999999865765516,0.199999999997021,0.19999999999999252,0.19999999999999996,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,1
MT482144.1,0.19961886624958372,0.19999925950135225,0.1999999986429647,0.19999999999699009,0.19999999999999246,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT482145.1,0.19961913374726217,0.19999926028784262,0.19999999864306015,0.19999999999699158,0.19999999999999246,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT482146.1,0.19961797108312723,0.19999925318795705,0.19999999861187634,0.19999999999692347,0.1999999999999924,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT482147.1,0.19961766099100642,0.19999925207486147,0.19999999861062895,0.19999999999690932,0.1999999999999923,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT482148.1,0.19961868680865413,0.19999925454399595,0.1999999986165136,0.19999999999692242,0.19999999999999235,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT482149.1,0.1996187892670689,0.1999992588336995,0.1999999986372761,0.19999999999696866,0.1999999999999924,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT079843.1,0.19961894221298182,0.19999925638121466,0.1999999986238603,0.19999999999694462,0.19999999999999238,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT079844.1,0.19961877445035003,0.19999925591102505,0.19999999862445197,0.19999999999694149,0.19999999999999238,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT079845.1,0.19961944347279253,0.19999926350371033,0.19999999865429388,0.1999999999970206,0.1999999999999926,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT079846.1,0.19961926407280625,0.199999261660989,0.1999999986500246,0.1999999999969927,0.1999999999999925,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT079847.1,0.19961896309860908,0.19999926201520166,0.19999999865021195,0.19999999999700213,0.19999999999999252,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT079848.1,0.19961915015378429,0.19999926232438398,0.1999999986483066,0.19999999999699933,0.1999999999999925,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT079849.1,0.19961876449306698,0.19999925635852564,0.19999999862677742,0.1999999999969551,0.19999999999999243,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT079850.1,0.19961930926419405,0.19999926157650805,0.19999999864903462,0.1999999999969971,0.19999999999999246,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT079851.1,0.1996191188387587,0.19999925483651085,0.19999999862129117,0.19999999999693419,0.19999999999999235,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT079852.1,0.19961980034882265,0.19999926316901942,0.1999999986502934,0.19999999999701068,0.19999999999999254,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT079853.1,0.19961920899454177,0.19999925812145103,0.19999999863756812,0.19999999999697216,0.1999999999999923,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT079854.1,0.19961990218596593,0.1999992618207729,0.19999999864798246,0.19999999999700135,0.19999999999999252,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT472621.1,0.19961851814298714,0.19999925597969176,0.19999999862870302,0.19999999999695137,0.19999999999999238,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT472622.1,0.19961855495224945,0.19999925632046844,0.19999999862955142,0.19999999999695497,0.19999999999999238,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT472623.1,0.19961890141619262,0.1999992585250325,0.19999999863712725,0.19999999999698093,0.19999999999999246,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT472624.1,0.19961881154675487,0.19999925761403103,0.1999999986331817,0.19999999999696383,0.1999999999999924,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT472625.1,0.19961912164465345,0.19999925942383923,0.19999999863891263,0.1999999999969796,0.19999999999999243,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT472626.1,0.19961856289316313,0.19999925669914898,0.19999999862906287,0.1999999999969579,0.19999999999999238,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT472627.1,0.19961877263928493,0.1999992572649338,0.19999999863138967,0.19999999999696205,0.1999999999999924,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT474126.1,0.19961848429767826,0.19999925840298835,0.19999999863740373,0.19999999999697493,0.1999999999999924,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT474127.1,0.1996345481679632,0.19999928841621126,0.1999999986957578,0.1999999999970927,0.19999999999998277,0.19999999999999157,0.19999999999999293,0.19999999999999407,0.19999999999999507,0.19999999999999593,0.19999999999999665,0.19999999999999726,1
MT474128.1,0.19962757833559916,0.19999927406758777,0.19999999866651955,0.1999999999970402,0.19999999999999227,0.19999999999999973,0.19999999999999982,0.19999999999999984,0.1999999999999999,0.19999999999999993,0.19999999999999996,0.19999999999999996,1
MT474129.1,0.19961916459607837,0.19999925985106531,0.19999999864254187,0.1999999999969916,0.19999999999999246,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT474130.1,0.1996252950213143,0.1999992727490883,0.19999999866741633,0.19999999999705706,0.1999999999999926,0.19999999999999996,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.2,0.2,0.2,1
MT474132.1,0.19961837077407243,0.19999925723592393,0.19999999863682547,0.19999999999697773,0.1999999999999924,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT474133.1,0.1996190283494957,0.19999925883326705,0.19999999863776302,0.1999999999969736,0.1999999999999924,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT474134.1,0.19961931789636325,0.1999992599227545,0.19999999864028584,0.199999999996977,0.1999999999999924,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT474135.1,0.19961883800401392,0.19999925950030936,0.19999999863964535,0.19999999999697599,0.1999999999999924,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT474136.1,0.19961866696377017,0.1999992583778396,0.19999999863712092,0.19999999999696993,0.19999999999999238,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT474137.1,0.1996181189253792,0.1999992534647127,0.19999999861481801,0.19999999999692497,0.19999999999999232,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT474138.1,0.19961786189088065,0.19999925294749327,0.19999999861300952,0.19999999999692059,0.19999999999999232,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT476385.1,0.19961804860521037,0.1999992519421348,0.199999998610275,0.19999999999691803,0.19999999999999232,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT358638.1,0.19961841032392583,0.1999992539545453,0.1999999986168124,0.19999999999693857,0.1999999999999924,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT358639.1,0.19961819385110804,0.19999925284169554,0.19999999861326245,0.19999999999692095,0.19999999999999232,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT358640.1,0.19961816726973405,0.19999925309022817,0.19999999861443546,0.1999999999969272,0.19999999999999235,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT358641.1,0.19961857507447178,0.19999925607271896,0.1999999986233143,0.19999999999694928,0.1999999999999924,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT358642.1,0.19961828723226482,0.199999253585807,0.19999999861556939,0.19999999999692764,0.19999999999999235,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT358643.1,0.1996182405876773,0.19999925349083097,0.1999999986153479,0.19999999999692528,0.19999999999999235,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT466071.1,0.19961840384480836,0.19999925481176842,0.19999999862093906,0.19999999999693707,0.19999999999999238,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT466583.1,0.19961900565615587,0.19999925946347008,0.19999999863994403,0.19999999999697415,0.19999999999999238,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT467237.1,0.19961863739382796,0.19999925899626886,0.19999999863822504,0.199999999996962,0.1999999999999924,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT467238.1,0.19961902660919856,0.19999926012406535,0.1999999986387095,0.1999999999969683,0.19999999999999238,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT467239.1,0.199621478875007,0.19999926615602637,0.19999999865300644,0.1999999999969958,0.19999999999999246,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT467240.1,0.19962147573055083,0.1999992663180314,0.19999999865188686,0.19999999999699836,0.19999999999999243,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT467241.1,0.1996186801813058,0.1999992593535407,0.19999999863774384,0.1999999999969695,0.1999999999999924,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT467242.1,0.19961915284645496,0.19999926090125275,0.1999999986412968,0.19999999999697782,0.19999999999999243,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT467243.1,0.19961803702121295,0.1999992579808781,0.1999999986369485,0.19999999999695428,0.19999999999999238,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT467244.1,0.1996192364488472,0.19999926131223844,0.19999999864194107,0.19999999999697482,0.1999999999999924,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT467245.1,0.19961837751773234,0.19999925829948526,0.19999999863525544,0.199999999996952,0.19999999999999238,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT467246.1,0.19961883218870868,0.19999925951932265,0.19999999863898757,0.19999999999696458,0.1999999999999924,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT467247.1,0.19961880992744147,0.19999926049754382,0.19999999864074666,0.1999999999969709,0.1999999999999924,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT467249.1,0.1996188969505454,0.19999926019451986,0.19999999863914542,0.19999999999696885,0.1999999999999924,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT467250.1,0.19961902325987466,0.19999926040369032,0.1999999986394239,0.19999999999696774,0.19999999999999238,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT467251.1,0.19961859110816846,0.19999925964792944,0.19999999864012202,0.1999999999969637,0.1999999999999924,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT467252.1,0.19961902325987466,0.19999926129442225,0.19999999864303689,0.1999999999969777,0.1999999999999924,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT467253.1,0.1996182043299113,0.19999925771720206,0.19999999863486856,0.19999999999695162,0.19999999999999238,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT467254.1,0.19961820770758737,0.1999992575680024,0.19999999863423576,0.19999999999695464,0.19999999999999238,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT467255.1,0.19961854467896878,0.19999925949196204,0.19999999863911633,0.19999999999696869,0.1999999999999924,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT467256.1,0.19961824745985637,0.19999925772400973,0.1999999986342185,0.19999999999694978,0.19999999999999235,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT467257.1,0.19961915284645496,0.19999926097014958,0.19999999864094564,0.1999999999969737,0.1999999999999924,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT467259.1,0.19961863739382796,0.1999992594956919,0.19999999863857057,0.19999999999696413,0.1999999999999924,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT467261.1,0.19962161735875375,0.19999926660388972,0.199999998653201,0.19999999999699442,0.19999999999999246,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT467262.1,0.19962279747645467,0.19999926939364426,0.1999999986587464,0.19999999999700324,0.19999999999999246,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT467263.1,0.19961812070740287,0.1999992572501175,0.19999999863135326,0.19999999999695164,0.19999999999999238,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT470100.1,0.19961798842123776,0.19999925316015682,0.19999999861674342,0.19999999999694174,0.1999999999999924,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT470101.1,0.19961810384328327,0.19999925335383034,0.19999999861462261,0.19999999999692294,0.19999999999999232,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT470102.1,0.1996182322361605,0.19999925341570732,0.19999999861497494,0.19999999999692442,0.19999999999999232,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT470103.1,0.19961793715941353,0.1999992525312762,0.19999999861247786,0.19999999999691648,0.19999999999999232,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT470104.1,0.19961785339603746,0.1999992509212047,0.1999999986068996,0.19999999999691156,0.1999999999999923,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT470105.1,0.1996182387655973,0.1999992542903361,0.19999999861874823,0.19999999999693696,0.19999999999999238,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
MT470106.1,0.1996181472955188,0.19999925329222035,0.199999998614663,0.19999999999692375,0.19999999999999232,0.19999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,1
